Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	AverageTestEpCost	StdTestEpCost	MaxTestEpCost	MinTestEpCost	EpLen	TestEpLen	EpGoals	TestEpGoals	CumulativeCost	CostRate	TotalEnvInteracts	AverageQR1Vals	StdQR1Vals	MaxQR1Vals	MinQR1Vals	AverageQR2Vals	StdQR2Vals	MaxQR2Vals	MinQR2Vals	AverageQCVals	StdQCVals	MaxQCVals	MinQCVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQR1	LossQR2	LossQC	LossAlpha	LogAlpha	Alpha	LossBeta	LogBeta	Beta	PiEntropy	TestTime	EpochTime	TotalTime
192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.033333	65.686874	243.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	187118.0	0.03231744386873921	5760001.0	131.75082	1.894119	134.1145	-3.9760942	131.75087	1.894847	134.17561	1.1911826	1.9649557	4.5475135	66.61304	-0.43704176	-1.350845	0.24185082	4.3413043	-9.126022	-132.9338	0.12333695	0.123760335	0.20563143	3.3508449	0.0	1.0	2.801821e-16	-32.457504	8.014672e-15	1.350845	14.76372	589.95764	97054.25250577927
193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.166668	71.79419	273.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	188701.0	0.032422852233676976	5790001.0	131.8773	1.7943338	134.26132	-15.257826	131.87732	1.7953725	134.44539	2.3592987	1.9670521	4.5359473	63.80867	-0.53558636	-1.3507878	0.24240659	4.398752	-7.821539	-133.02052	0.11394786	0.1143744	0.20579858	3.350788	0.0	1.0	2.6309836e-16	-32.458553	8.006244e-15	1.350788	13.920349	588.0964	97642.34120130539
194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.709677	42.177193	144.0	0.0	0.0	0.0	0.0	0.0	968.1613	1000.0	0.0	0.0	189418.0	0.0323791452991453	5820001.0	131.8333	1.9388913	134.22426	5.875923	131.83345	1.9388874	134.28789	-4.271114	1.9672213	4.549456	62.18123	-0.56127596	-1.3491442	0.24916446	17.782948	-8.522513	-132.97382	0.1234008	0.123876765	0.20664236	3.3491435	0.0	1.0	2.6141843e-16	-32.459797	7.996311e-15	1.3491435	14.080732	588.98413	98231.35655140877
195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.833334	68.654236	323.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	190365.0	0.032375	5850001.0	131.84383	1.8373038	134.19203	-0.7851393	131.84381	1.8362207	134.15933	-6.44098	1.9641042	4.6433697	88.468155	-0.5727191	-1.3487719	0.25077504	5.669507	-9.67181	-133.00728	0.12503801	0.12623397	0.21118668	3.3487713	0.0	1.0	2.8599424e-16	-32.461018	7.9865364e-15	1.3487715	14.665307	588.7591	98820.10794401169
196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.766666	71.20472	307.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	191956.0	0.03247986463620981	5880001.0	131.91179	1.7853824	134.26846	40.7046	131.91168	1.7852576	134.3917	7.04379	1.9638091	4.5971084	65.15604	-0.6533036	-1.3504785	0.24370928	8.283365	-8.797184	-133.10175	0.11585322	0.11689297	0.20891309	3.3504784	0.0	1.0	2.8802887e-16	-32.46216	7.977418e-15	1.3504784	14.815363	589.63446	99409.71414780617
197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.774194	18.824675	88.0	0.0	0.0	0.0	0.0	0.0	982.80646	1000.0	0.0	0.0	192259.0	0.032366835016835016	5910001.0	131.9918	1.7810252	134.55205	-5.9440527	131.99174	1.7779572	134.5319	-3.8024662	1.9643111	4.5316353	64.69486	-0.5847535	-1.3499655	0.24622126	5.3358827	-8.494189	-133.199	0.14106125	0.14293332	0.20935039	3.3499658	0.0	1.0	2.8360164e-16	-32.463593	7.965991e-15	1.3499662	13.955619	588.5769	99998.30193805695
198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.566668	42.005302	147.0	0.0	89.8	269.40002	898.0	0.0	1000.0	1000.0	0.0	0.0	193176.0	0.03235778894472362	5940001.0	131.9013	1.8020589	134.39973	-6.5734253	131.90123	1.8022712	134.66747	-6.3365564	1.9662217	4.5960994	63.720814	-0.55962753	-1.350137	0.244324	5.1509604	-8.940381	-133.05219	0.106808	0.10783701	0.21986105	3.3501363	0.0	1.0	2.6809588e-16	-32.464672	7.95743e-15	1.3501362	14.007143	588.4003	100586.69812679291
199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.9	96.04664	465.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	194613.0	0.0324355	5970001.0	132.00778	1.8136823	134.60654	60.570705	132.0077	1.8125545	134.56656	56.84427	1.9630159	4.583797	63.221725	-1.0814767	-1.3506099	0.2437947	6.3878045	-7.5853033	-133.21806	0.11008282	0.11204067	0.21202976	3.3506095	0.0	1.0	2.932295e-16	-32.465942	7.947302e-15	1.3506097	14.267032	589.0101	101175.69186472893
200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.033333	40.71894	157.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	195484.0	0.03241857379767828	6000001.0	131.91182	1.8302902	134.4757	49.648235	131.91185	1.8301259	134.45473	48.540493	1.9606724	4.528039	62.6253	-0.5630312	-1.3511645	0.24226402	6.604105	-9.2745495	-133.19289	0.11620209	0.11903328	0.20084724	3.3511634	0.0	1.0	3.1139575e-16	-32.46746	7.935237e-15	1.3511633	15.104762	591.1273	101766.8646504879
201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.580647	74.26752	264.0	0.0	83.7	251.09999	837.0	0.0	939.8387	1000.0	0.0	0.0	197052.0	0.03251683168316832	6030001.0	131.63066	1.9875932	134.35559	48.35274	131.63078	1.9853847	134.2631	42.235516	1.9594132	4.5232196	70.168144	-0.64447975	-1.3485374	0.2507673	5.012129	-9.86868	-132.92966	0.122863494	0.12694266	0.18619005	3.3485374	0.0	1.0	3.2095105e-16	-32.468796	7.924658e-15	1.3485378	13.864567	589.9267	102356.77931237221
202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.870968	31.47425	149.0	0.0	74.7	224.09999	747.0	0.0	992.0323	1000.0	0.0	0.0	197544.0	0.03243743842364532	6060001.0	131.60234	2.0419614	134.32477	44.36039	131.6023	2.0417774	134.20197	39.586964	1.964373	4.5692735	70.84295	-0.552073	-1.3494703	0.2476874	4.300735	-8.709597	-132.78938	0.12966895	0.13184337	0.2019278	3.3494709	0.0	1.0	2.8125205e-16	-32.47022	7.913397e-15	1.349471	13.61339	588.2975	102945.07657027245
203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.2	57.70754	213.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	198796.0	0.03248300653594771	6090001.0	131.60194	1.9804794	134.52649	37.7526	131.6019	1.9770857	134.5652	40.595963	1.9640396	4.4712896	61.22619	-0.5437374	-1.3484397	0.2523792	7.484537	-8.615036	-132.82414	0.15280716	0.15573117	0.19402441	3.3484385	0.0	1.0	2.8355773e-16	-32.471413	7.903971e-15	1.3484386	14.725153	588.9235	103533.96619701385
204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.838709	52.62472	213.0	0.0	0.0	0.0	0.0	0.0	968.871	1000.0	0.0	0.0	199581.0	0.032452195121951216	6120001.0	131.39558	2.006992	134.40002	23.732021	131.39554	2.0043838	134.06606	29.875061	1.9607736	4.6238117	69.243675	-0.43732548	-1.3480068	0.25287852	7.573072	-7.747922	-132.62848	0.1290318	0.13475703	0.19814856	3.3480046	0.0	1.0	3.0897642e-16	-32.472645	7.894221e-15	1.3480048	13.986221	588.90106	104122.89323997498
205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.838709	41.3132	167.0	0.0	0.0	0.0	0.0	0.0	968.3226	1000.0	0.0	0.0	200258.0	0.0324042071197411	6150001.0	131.33551	2.0781314	135.07286	46.55234	131.33556	2.0759914	134.11781	39.639446	1.963925	4.7002134	70.35444	-1.4391136	-1.3488779	0.25013748	4.3483353	-8.826237	-132.46751	0.115014665	0.120407484	0.21125285	3.348878	0.0	1.0	2.8368867e-16	-32.474155	7.8823124e-15	1.3488779	14.345482	588.11487	104710.99742221832
206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.433333	29.925112	153.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	200631.0	0.032307729468599035	6180001.0	131.29509	2.1093097	134.2065	43.14889	131.29501	2.1075282	134.05153	41.927048	1.9610145	4.7084785	72.28513	-0.5785308	-1.348161	0.25253683	5.136359	-7.8964024	-132.4826	0.12228086	0.12571944	0.21486129	3.348161	0.0	1.0	3.0609905e-16	-32.475845	7.869019e-15	1.3481611	14.763479	588.74524	105299.74390220642
207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.4	66.259895	295.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	201663.0	0.03231778846153846	6210001.0	131.36598	2.180203	134.1709	20.603748	131.36594	2.1787658	134.096	25.020355	1.9621478	4.5709796	78.054695	-0.44824314	-1.348511	0.25078544	20.277454	-8.7921505	-132.58997	0.12172484	0.12585844	0.20090859	3.348512	0.0	1.0	2.96826e-16	-32.47707	7.859401e-15	1.3485117	13.810039	588.6383	105888.40295529366
208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.333333	35.16659	172.0	0.0	85.0	255.0	850.0	0.0	1000.0	1000.0	0.0	0.0	202093.0	0.0322317384370016	6240001.0	131.33974	2.2119632	134.14911	-41.57817	131.33966	2.211338	134.06711	-26.745306	1.960716	4.628997	67.83646	-0.6308031	-1.3489542	0.25013557	4.5003815	-8.763012	-132.56532	0.112651266	0.11515981	0.21423917	3.3489537	0.0	1.0	3.0771378e-16	-32.47822	7.85032e-15	1.3489535	14.491941	588.7205	106477.12250971794
209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.935482	53.90011	166.0	0.0	6.4	19.199999	64.0	0.0	968.4516	1000.0	0.0	0.0	203331.0	0.0322747619047619	6270001.0	131.34273	2.2472148	134.45721	-32.75751	131.34276	2.244715	133.9626	-32.11563	1.9622674	4.6146684	63.31779	-0.4334836	-1.3487574	0.25127447	4.6137114	-8.669182	-132.54301	0.11349243	0.117605805	0.20430546	3.3487573	0.0	1.0	2.9516787e-16	-32.479424	7.8408815e-15	1.3487571	13.999345	588.0225	107065.12081456184
210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.96875	38.17516	128.0	0.0	4.7	14.099999	47.0	0.0	939.53125	1000.0	0.0	0.0	204130.0	0.0322480252764613	6300001.0	131.36604	2.2325156	134.13193	-25.520723	131.36607	2.2286534	133.84966	-26.766594	1.9603552	4.6802654	69.138405	-0.3853593	-1.3488439	0.251078	10.267952	-8.493626	-132.58864	0.11805909	0.12210894	0.21979085	3.3488433	0.0	1.0	3.0963652e-16	-32.481197	7.827016e-15	1.3488435	14.084676	590.7896	107655.9232621193
211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.566666	78.1493	320.0	0.0	169.5	340.42188	917.0	0.0	1000.0	1000.0	0.0	0.0	205497.0	0.03231084905660377	6330001.0	131.4275	2.2382977	133.86621	-23.039478	131.42754	2.2357464	133.7886	-30.155167	1.9636093	4.731655	89.35962	-0.4596362	-1.3495393	0.24819416	4.1916575	-7.7572117	-132.56996	0.10124913	0.10520597	0.23133633	3.349539	0.0	1.0	2.8371954e-16	-32.482742	7.814922e-15	1.3495389	14.262993	588.2526	108244.20804548264
212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.266666	41.01945	151.0	0.0	46.3	138.90001	463.0	0.0	1000.0	1000.0	0.0	0.0	206195.0	0.032268388106416274	6360001.0	131.46648	2.1725132	135.96013	-19.252298	131.46638	2.1693192	133.90053	-30.75464	1.9652674	4.705984	81.399895	-0.4623084	-1.3495362	0.24754582	4.7341413	-8.158757	-132.58183	0.112448	0.11571734	0.23771092	3.3495364	0.0	1.0	2.704227e-16	-32.483936	7.8055806e-15	1.3495364	14.35335	589.741	108833.92593050003
213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.966667	68.844986	270.0	0.0	106.7	217.5445	628.0	0.0	1000.0	1000.0	0.0	0.0	207604.0	0.03233707165109034	6390001.0	131.47519	2.100943	134.11838	-15.125055	131.4751	2.100874	134.15047	-18.794172	1.9653894	4.7037487	75.41396	-0.4589963	-1.3494017	0.24809083	4.7510834	-9.025699	-132.58434	0.1023897	0.10428089	0.235084	3.3494024	0.0	1.0	2.692349e-16	-32.48487	7.7982884e-15	1.3494023	14.963677	589.2856	109423.21661829948
214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.833334	55.8934	248.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	208559.0	0.03233472868217054	6420001.0	131.49588	2.1968386	134.07379	-20.667969	131.4959	2.1953313	134.04689	-25.250801	1.963553	4.7140017	72.21668	-0.44024897	-1.3481321	0.2526085	17.607548	-8.848274	-132.64273	0.111782916	0.113142624	0.2376033	3.3481317	0.0	1.0	2.8324062e-16	-32.48595	7.789897e-15	1.3481318	14.468313	588.8841	110012.09158086777
215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.548388	51.52816	234.0	0.0	0.0	0.0	0.0	0.0	969.19354	1000.0	0.0	0.0	209413.0	0.03231682098765432	6450001.0	131.57938	2.1686447	134.00186	-16.120937	131.57936	2.16937	133.96605	-28.318464	1.9609596	4.852057	77.472046	-1.7452316	-1.3496095	0.24753496	4.7136726	-8.628553	-132.70668	0.096412346	0.09751625	0.24556914	3.3496084	0.0	1.0	3.0299223e-16	-32.48749	7.777899e-15	1.3496085	14.573597	588.7417	110600.82602500916
216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.1	59.90901	253.0	0.0	138.7	251.54126	657.0	0.0	1000.0	1000.0	0.0	0.0	210166.0	0.03228356374807988	6480001.0	131.61996	2.1139023	134.05511	-4.5723343	131.61989	2.114177	134.24513	-9.181203	1.9608004	4.7110405	78.56166	-1.2158895	-1.3502157	0.24420065	4.8412585	-9.396283	-132.82549	0.09900072	0.10109633	0.22865835	3.3502152	0.0	1.0	3.0367582e-16	-32.489285	7.763971e-15	1.3502151	14.642891	588.7969	111189.65232610703
217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.64516	51.56427	249.0	0.0	0.0	0.0	0.0	0.0	968.64514	1000.0	0.0	0.0	210930.0	0.03225229357798165	6510001.0	131.55377	2.0911558	134.1134	-5.3862553	131.55373	2.0897906	134.01277	-14.53293	1.9605671	4.6039844	67.677475	-1.7287798	-1.3496178	0.24685794	6.240004	-8.130802	-132.80168	0.10582435	0.10761539	0.20736468	3.3496177	0.0	1.0	3.0506545e-16	-32.490677	7.753168e-15	1.3496177	14.953522	590.07623	111779.71725821495
218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.6	47.210594	182.0	0.0	3.2	9.599999	32.0	0.0	1000.0	1000.0	0.0	0.0	211788.0	0.032235616438356166	6540001.0	131.53435	2.1777632	134.0109	-18.309294	131.53423	2.1765976	133.95326	-23.7307	1.9609146	4.5927186	72.74064	-1.2138124	-1.3495549	0.24706975	5.780301	-8.655153	-132.78494	0.122166894	0.123605736	0.21409245	3.349556	0.0	1.0	3.0201576e-16	-32.49183	7.7442105e-15	1.3495562	13.815558	588.8916	112368.58715200424
219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.266666	33.96855	124.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	212396.0	0.032181212121212124	6570001.0	131.53372	2.2036946	134.03665	-21.819017	131.53366	2.2058496	134.07625	-35.67816	1.9652431	4.6452546	78.8612	-0.58594465	-1.3497726	0.2466589	5.506366	-8.861236	-132.68129	0.09618962	0.09625808	0.22485901	3.349773	0.0	1.0	2.6820652e-16	-32.49295	7.7355386e-15	1.3497729	15.624407	590.22626	112958.7957584858
220	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.67742	45.66737	161.0	0.0	0.0	0.0	0.0	0.0	968.29034	1000.0	0.0	0.0	213316.0	0.032174358974358976	6600001.0	131.75432	1.9997979	134.1211	-19.513334	131.75421	2.0004652	134.13101	-31.816444	1.9631735	4.6706357	80.25649	-0.4961295	-1.3515844	0.23949052	5.77215	-8.832354	-132.93251	0.09609188	0.09818307	0.22508994	3.351584	0.0	1.0	2.8390887e-16	-32.493984	7.727553e-15	1.3515841	14.348329	590.9213	113549.74949193001
221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.733334	21.91184	76.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	213608.0	0.03207327327327327	6630001.0	131.76611	2.2261696	134.35132	-15.851587	131.76616	2.2292478	134.3157	-20.579687	1.961468	4.6528983	73.77927	-5.114915	-1.3503188	0.24396482	6.176435	-10.016493	-132.96977	0.112924375	0.11145229	0.22484545	3.3503194	0.0	1.0	2.9671294e-16	-32.495213	7.718067e-15	1.3503193	14.012226	587.7355	114137.49883031845
222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.233334	54.74954	281.0	0.0	264.1	403.98773	922.0	0.0	1000.0	1000.0	0.0	0.0	214305.0	0.03203363228699552	6660001.0	131.69243	2.229126	134.16312	-9.684164	131.69237	2.228411	134.2616	-14.428752	1.9595633	4.586073	72.44533	-11.5248785	-1.3504845	0.24277902	4.21939	-8.688597	-132.94888	0.09881018	0.09965096	0.23200881	3.3504853	0.0	1.0	3.1104074e-16	-32.496445	7.708558e-15	1.3504854	14.437982	588.435	114725.92376327515
223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.6	27.005678	81.0	0.0	13.0	39.0	130.0	0.0	967.26666	1000.0	0.0	0.0	214776.0	0.03196071428571429	6690001.0	131.73123	2.265077	134.34834	-13.679441	131.7311	2.2647133	134.46664	-20.19686	1.960466	4.682728	68.11134	-1.2064586	-1.3506724	0.24333984	7.929489	-8.154928	-132.9536	0.0962283	0.096306086	0.22424772	3.3506732	0.0	1.0	3.0370814e-16	-32.49768	7.699065e-15	1.3506731	14.468359	586.91095	115312.8375222683
224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.29032	59.04848	252.0	0.0	97.7	255.61615	857.0	0.0	968.35486	1000.0	0.0	0.0	215836.0	0.0319757037037037	6720001.0	131.8267	2.4344351	134.50513	-37.313515	131.82669	2.434455	134.47163	-22.87421	1.964951	4.710226	68.73521	-5.2187223	-1.351817	0.23854071	4.5081024	-8.531065	-132.95306	0.08971154	0.09112445	0.23826699	3.351817	0.0	1.0	2.6884333e-16	-32.49892	7.689505e-15	1.3518169	14.322501	589.0456	115901.86019301414
225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.033333	58.33208	219.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	216977.0	0.03200250737463127	6750001.0	131.91833	2.2447178	134.31012	-13.192672	131.91833	2.2422857	134.67487	5.0129213	1.963232	4.427565	59.788376	-1.8472819	-1.3515352	0.2396494	5.2541113	-8.429954	-133.17558	0.10689549	0.10882316	0.21389279	3.3515348	0.0	1.0	2.8177234e-16	-32.499996	7.681259e-15	1.3515348	14.390585	588.4292	116490.30792617798
226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	60.00222	302.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	217727.0	0.03197165932452276	6780001.0	131.99583	2.0939765	134.30347	-8.098067	131.99588	2.0942113	134.3995	-8.003693	1.9640758	4.639202	71.9833	-1.0432019	-1.3522882	0.23750156	4.8429675	-8.762959	-133.16902	0.09958103	0.09861463	0.24705957	3.3522882	0.0	1.0	2.7498988e-16	-32.501034	7.673274e-15	1.3522882	13.860762	588.0449	117078.35262036324
227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.266666	35.950836	136.0	0.0	38.5	67.76909	212.0	0.0	1000.0	1000.0	0.0	0.0	218485.0	0.03194225146198831	6810001.0	132.02812	1.8995556	134.47775	9.940821	132.0281	1.8974305	134.55199	25.227976	1.961306	4.459571	70.711624	-0.67573166	-1.3527042	0.23565093	7.88855	-9.323232	-133.3153	0.10090553	0.10248039	0.21743204	3.3527036	0.0	1.0	2.959784e-16	-32.501957	7.666203e-15	1.3527039	13.707666	588.4599	117666.79630494118
228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.7	43.1402	146.0	0.0	91.9	275.7	919.0	0.0	1000.0	1000.0	0.0	0.0	219408.0	0.03193711790393013	6840001.0	131.87259	1.9938622	133.97502	-8.19429	131.87251	1.9923601	134.34303	-0.55766225	1.9645586	4.4572544	69.5727	-0.5866623	-1.352157	0.23699746	11.022202	-9.25073	-133.10321	0.1004627	0.10103761	0.21841653	3.3521569	0.0	1.0	2.7083566e-16	-32.50272	7.6603305e-15	1.3521569	15.2907295	589.37256	118256.17724633217
229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.233334	70.09882	292.0	0.0	123.8	248.77492	673.0	0.0	1000.0	1000.0	0.0	0.0	220313.0	0.03192942028985507	6870001.0	131.79866	1.9084061	133.99754	-3.5268166	131.79878	1.9069587	134.24966	9.665628	1.9638605	4.453566	98.88537	-0.53079987	-1.3517038	0.23832387	5.112618	-8.251688	-133.03616	0.10618713	0.10739053	0.222543	3.3517036	0.0	1.0	2.7593792e-16	-32.503605	7.653582e-15	1.3517034	14.02612	587.7463	118843.93915319443
230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.6875	77.00058	396.0	0.0	0.0	0.0	0.0	0.0	967.46875	1000.0	0.0	0.0	221583.0	0.03197445887445888	6900001.0	131.7663	1.9253472	134.1174	-15.846773	131.76614	1.9250101	134.69658	14.594449	1.964821	4.606678	75.86871	-0.5663657	-1.351566	0.23992583	4.7353373	-7.225273	-132.9312	0.095956385	0.097585	0.23851696	3.351567	0.0	1.0	2.6832058e-16	-32.504566	7.646194e-15	1.3515669	13.673785	589.1584	119433.10591888428
231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.1	69.385086	281.0	0.0	172.3	345.5581	919.0	0.0	1000.0	1000.0	0.0	0.0	222426.0	0.031957758620689655	6930001.0	131.75256	2.0343838	133.9416	-22.803316	131.75256	2.0355313	134.32562	-14.85412	1.9624451	4.6947494	79.21709	-0.6210313	-1.3509929	0.24139126	5.3422403	-7.669655	-132.94281	0.10439174	0.102328956	0.24407803	3.3509932	0.0	1.0	2.861479e-16	-32.505787	7.63685e-15	1.3509933	14.158009	589.8269	120022.94113492966
232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.2	40.286804	175.0	0.0	76.6	229.8	766.0	0.0	967.13336	1000.0	0.0	0.0	223032.0	0.03190729613733906	6960001.0	131.88394	1.9882665	134.18924	-27.870037	131.88394	1.9894135	134.65976	-12.044785	1.965475	4.6918015	69.98757	-0.9545231	-1.3520384	0.23838383	11.76585	-8.273577	-133.00899	0.0951933	0.095308565	0.2521481	3.3520386	0.0	1.0	2.627621e-16	-32.506695	7.629964e-15	1.3520383	14.31254	588.936	120611.86443972588
233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.29032	74.14206	287.0	0.0	0.0	0.0	0.0	0.0	968.871	1000.0	0.0	0.0	224405.0	0.03196652421652422	6990001.0	131.80792	2.1950834	134.36961	-17.222862	131.80789	2.195555	134.64995	-4.9510236	1.9639536	4.5406637	69.92345	-0.8203106	-1.3506042	0.24316841	6.5644503	-8.744551	-133.00735	0.11145671	0.10907462	0.22050625	3.350604	0.0	1.0	2.7413748e-16	-32.507576	7.623246e-15	1.3506043	14.006758	588.5598	121200.4142985344
234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.612904	70.081375	276.0	0.0	278.6	426.08105	982.0	0.0	982.3871	1000.0	0.0	0.0	225642.0	0.03200595744680851	7020001.0	131.67352	2.1309733	134.11377	-13.415576	131.67355	2.133392	134.3506	-1.2573068	1.9648931	4.5190377	66.82315	-1.0596027	-1.3502914	0.24499129	4.9067326	-8.550867	-132.86003	0.12856844	0.12605137	0.21345788	3.3502917	0.0	1.0	2.6674685e-16	-32.50839	7.617036e-15	1.3502918	14.352301	590.02625	121790.44969725609
235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.9	56.109627	269.0	0.0	167.6	335.3193	858.0	0.0	1000.0	1000.0	0.0	0.0	226290.0	0.03196186440677966	7050001.0	131.60287	2.1486423	134.13968	9.064723	131.60297	2.1487396	134.50415	2.2364614	1.964195	4.5474973	69.5593	-8.829177	-1.349522	0.24678943	8.48612	-9.203032	-132.79532	0.11451323	0.1141736	0.20080768	3.3495212	0.0	1.0	2.7188498e-16	-32.509094	7.611649e-15	1.349521	14.985586	589.92395	122380.36843681335
236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.9	38.898457	164.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	0.0	0.0	226917.0	0.031915189873417724	7080001.0	131.78488	2.014471	134.22723	10.31668	131.78491	2.0160716	134.39494	25.957533	1.9671577	4.5126944	67.8248	-20.347248	-1.351334	0.24129407	4.633695	-9.601462	-132.93282	0.10987062	0.10883827	0.20778464	3.351336	0.0	1.0	2.491041e-16	-32.510017	7.60463e-15	1.3513362	14.051003	589.0116	122969.37092971802
237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.193548	46.843193	163.0	0.0	168.4	336.80118	844.0	0.0	968.6774	1000.0	0.0	0.0	227791.0	0.031903501400560225	7110001.0	131.87328	2.008957	134.6317	3.7625163	131.87325	2.0108385	134.50296	14.557922	1.964501	4.4172606	76.77524	-14.310261	-1.3506994	0.2431835	5.033948	-8.993504	-133.11792	0.12858588	0.12414402	0.20914945	3.3507006	0.0	1.0	2.690689e-16	-32.510868	7.598175e-15	1.3507003	14.426134	590.2523	123559.61745142937
238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3	47.408962	166.0	0.0	4.0	12.0	40.0	0.0	989.2	1000.0	0.0	0.0	228610.0	0.03188423988842399	7140001.0	131.81345	2.0292552	134.09978	3.870428	131.81345	2.027504	134.16261	8.153762	1.9659905	4.360022	64.17053	-0.6937704	-1.3512614	0.2413157	3.4656167	-7.905916	-133.0495	0.1273741	0.12660551	0.20626335	3.3512604	0.0	1.0	2.576061e-16	-32.511444	7.593786e-15	1.3512604	13.479387	588.2348	124147.82918906212
239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.466667	59.36819	251.0	0.0	180.0	275.85468	655.0	0.0	1000.0	1000.0	0.0	0.0	229584.0	0.03188666666666667	7170001.0	131.76292	1.9691824	134.04213	34.592525	131.76286	1.9695183	134.17015	40.819416	1.9637445	4.5005965	67.09766	-0.72943735	-1.3508685	0.242657	9.303616	-8.009674	-132.99274	0.12029891	0.11899864	0.21551496	3.3508677	0.0	1.0	2.7446025e-16	-32.512142	7.588478e-15	1.3508677	14.99675	590.3058	124738.19184184074
